id,code,name,category_id/id
icd10_diagnostic_code_E24.900,E24.900,库欣综合征,icd10_category_subcategory_E24.9
icd10_diagnostic_code_E24.901,E24.901,亚临床库欣综合征,icd10_category_subcategory_E24.9
icd10_diagnostic_code_E24.902,E24.902,肾上腺皮质功能亢进症,icd10_category_subcategory_E24.9
icd10_diagnostic_code_E25.000,E25.000,先天性肾上腺性征疾患伴有酶缺乏,icd10_category_subcategory_E25.0
icd10_diagnostic_code_E25.000x007,E25.000x007,早熟性巨睾症,icd10_category_subcategory_E25.0
icd10_diagnostic_code_E25.000x008,E25.000x008,盐丢失性先天性肾上腺增生,icd10_category_subcategory_E25.0
icd10_diagnostic_code_E25.001,E25.001,11β-羟化酶缺陷症,icd10_category_subcategory_E25.0
icd10_diagnostic_code_E25.002,E25.002,17α-羟化酶缺陷症,icd10_category_subcategory_E25.0
icd10_diagnostic_code_E25.003,E25.003,21-羟化酶缺乏症,icd10_category_subcategory_E25.0
icd10_diagnostic_code_E25.004,E25.004,先天性肾上腺皮质增生症,icd10_category_subcategory_E25.0
icd10_diagnostic_code_E25.005,E25.005,先天性肾上腺发育不良,icd10_category_subcategory_E25.0
icd10_diagnostic_code_E25.800,E25.800,"肾上腺性征疾患,其他的",icd10_category_subcategory_E25.8
icd10_diagnostic_code_E25.801,E25.801,假性性早熟,icd10_category_subcategory_E25.8
icd10_diagnostic_code_E25.802,E25.802,女性肾上腺性假两性畸形,icd10_category_subcategory_E25.8
icd10_diagnostic_code_E25.900,E25.900,肾上腺性征疾患,icd10_category_subcategory_E25.9
icd10_diagnostic_code_E25.901,E25.901,肾上腺增生伴女性男性化,icd10_category_subcategory_E25.9
icd10_diagnostic_code_E25.902,E25.902,肾上腺性征综合征,icd10_category_subcategory_E25.9
icd10_diagnostic_code_E25.903,E25.903,男性肾上腺增生性性早熟,icd10_category_subcategory_E25.9
icd10_diagnostic_code_E26.000,E26.000,原发性醛固酮过多症,icd10_category_subcategory_E26.0
icd10_diagnostic_code_E26.000x003,E26.000x003,康恩综合征[Conn综合征],icd10_category_subcategory_E26.0
icd10_diagnostic_code_E26.001,E26.001,特发性醛固酮增多症,icd10_category_subcategory_E26.0
icd10_diagnostic_code_E26.100,E26.100,继发性醛固酮过多症,icd10_category_subcategory_E26.1
icd10_diagnostic_code_E26.800,E26.800,"醛固酮过多症,其他的",icd10_category_subcategory_E26.8
icd10_diagnostic_code_E26.800x002,E26.800x002,高肾素性醛固酮增多症,icd10_category_subcategory_E26.8
icd10_diagnostic_code_E26.801,E26.801,家族性醛固酮增多症,icd10_category_subcategory_E26.8
icd10_diagnostic_code_E26.802,E26.802,巴特综合征,icd10_category_subcategory_E26.8
icd10_diagnostic_code_E26.803,E26.803,吉特尔曼综合征,icd10_category_subcategory_E26.8
icd10_diagnostic_code_E26.900,E26.900,醛固酮过多症,icd10_category_subcategory_E26.9
icd10_diagnostic_code_E27.000,E27.000,"肾上腺皮质活动过度,其他的",icd10_category_subcategory_E27.0
icd10_diagnostic_code_E27.000x001,E27.000x001,肾上腺皮质功能亢进,icd10_category_subcategory_E27.0
icd10_diagnostic_code_E27.000x002,E27.000x002,促肾上腺皮质激素生成过多,icd10_category_subcategory_E27.0
icd10_diagnostic_code_E27.000x003,E27.000x003,肾上腺皮质功能亢进危象,icd10_category_subcategory_E27.0
icd10_diagnostic_code_E27.000x011,E27.000x011,肾上腺来源高雄激素血症,icd10_category_subcategory_E27.0
icd10_diagnostic_code_E27.001,E27.001,肾上腺皮质功能亢进，与库欣综合征无关,icd10_category_subcategory_E27.0
icd10_diagnostic_code_E27.100,E27.100,原发性肾上腺皮质功能减退症,icd10_category_subcategory_E27.1
icd10_diagnostic_code_E27.100x003,E27.100x003,自身免疫性肾上腺炎,icd10_category_subcategory_E27.1
icd10_diagnostic_code_E27.101,E27.101,艾迪生病,icd10_category_subcategory_E27.1
icd10_diagnostic_code_E27.200,E27.200,艾迪生病危象,icd10_category_subcategory_E27.2
icd10_diagnostic_code_E27.200x003,E27.200x003,肾上腺危象,icd10_category_subcategory_E27.2
icd10_diagnostic_code_E27.300,E27.300,药物性肾上腺皮质功能减退症,icd10_category_subcategory_E27.3
icd10_diagnostic_code_E27.400,E27.400,肾上腺皮质功能减退症，其他和未特指的,icd10_category_subcategory_E27.4
icd10_diagnostic_code_E27.400x005,E27.400x005,肾上腺皮质萎缩,icd10_category_subcategory_E27.4
icd10_diagnostic_code_E27.400x006,E27.400x006,肾上腺皮质功能不全,icd10_category_subcategory_E27.4
icd10_diagnostic_code_E27.401,E27.401,肾上腺出血,icd10_category_subcategory_E27.4
icd10_diagnostic_code_E27.402,E27.402,肾上腺坏死,icd10_category_subcategory_E27.4
icd10_diagnostic_code_E27.403,E27.403,继发性肾上腺皮质功能减退症,icd10_category_subcategory_E27.4
icd10_diagnostic_code_E27.404,E27.404,三发性肾上腺皮质功能减退症,icd10_category_subcategory_E27.4
icd10_diagnostic_code_E27.405,E27.405,醛固酮缺乏症,icd10_category_subcategory_E27.4
icd10_diagnostic_code_E27.406,E27.406,肾上腺钙化,icd10_category_subcategory_E27.4
icd10_diagnostic_code_E27.407,E27.407,肾上腺皮质功能减退症,icd10_category_subcategory_E27.4
icd10_diagnostic_code_E27.500,E27.500,肾上腺髓质功能亢进,icd10_category_subcategory_E27.5
icd10_diagnostic_code_E27.500x003,E27.500x003,儿茶酚胺分泌过多,icd10_category_subcategory_E27.5
icd10_diagnostic_code_E27.501,E27.501,肾上腺髓质增生,icd10_category_subcategory_E27.5
icd10_diagnostic_code_E27.800,E27.800,肾上腺其他特指的疾患,icd10_category_subcategory_E27.8
icd10_diagnostic_code_E27.800x005,E27.800x005,肾上腺增生,icd10_category_subcategory_E27.8
icd10_diagnostic_code_E27.800x010,E27.800x010,肾上腺结节性增生,icd10_category_subcategory_E27.8
icd10_diagnostic_code_E27.800x012,E27.800x012,肾上腺血肿,icd10_category_subcategory_E27.8
icd10_diagnostic_code_E27.800x021,E27.800x021,肾上腺病变,icd10_category_subcategory_E27.8
icd10_diagnostic_code_E27.801,E27.801,肾上腺囊肿,icd10_category_subcategory_E27.8
icd10_diagnostic_code_E27.802,E27.802,肾上腺脓肿,icd10_category_subcategory_E27.8
icd10_diagnostic_code_E27.803,E27.803,肾上腺皮质增生,icd10_category_subcategory_E27.8
icd10_diagnostic_code_E27.804,E27.804,肾上腺炎,icd10_category_subcategory_E27.8
icd10_diagnostic_code_E27.805,E27.805,肾上腺皮质结节样增生,icd10_category_subcategory_E27.8
icd10_diagnostic_code_E27.806,E27.806,皮质醇结合球蛋白异常,icd10_category_subcategory_E27.8
icd10_diagnostic_code_E27.807,E27.807,大结节性肾上腺皮质增生,icd10_category_subcategory_E27.8
icd10_diagnostic_code_E27.808,E27.808,原发性色素性结节性肾上腺皮质增生,icd10_category_subcategory_E27.8
icd10_diagnostic_code_E27.809,E27.809,肾上腺囊肿伴囊内出血,icd10_category_subcategory_E27.8
icd10_diagnostic_code_E27.810,E27.810,肾上腺假性囊肿,icd10_category_subcategory_E27.8
icd10_diagnostic_code_E27.900,E27.900,肾上腺的疾患,icd10_category_subcategory_E27.9
icd10_diagnostic_code_E27.901,E27.901,肾上腺肿物,icd10_category_subcategory_E27.9
icd10_diagnostic_code_E28.000,E28.000,雌激素过多,icd10_category_subcategory_E28.0
icd10_diagnostic_code_E28.100,E28.100,雄激素过多,icd10_category_subcategory_E28.1
icd10_diagnostic_code_E28.200,E28.200,多囊卵巢综合征,icd10_category_subcategory_E28.2
icd10_diagnostic_code_E28.200x003,E28.200x003,卵巢硬化性囊性综合征,icd10_category_subcategory_E28.2
icd10_diagnostic_code_E28.300,E28.300,原发性卵巢功能衰竭,icd10_category_subcategory_E28.3
icd10_diagnostic_code_E28.300x001,E28.300x001,早发绝经,icd10_category_subcategory_E28.3
icd10_diagnostic_code_E28.300x002,E28.300x002,卵巢功能减退,icd10_category_subcategory_E28.3
icd10_diagnostic_code_E28.300x005,E28.300x005,女性性腺功能低下,icd10_category_subcategory_E28.3
icd10_diagnostic_code_E28.300x008,E28.300x008,抗卵巢综合征,icd10_category_subcategory_E28.3
icd10_diagnostic_code_E28.301,E28.301,卵巢早衰,icd10_category_subcategory_E28.3
icd10_diagnostic_code_E28.302,E28.302,雌激素减少,icd10_category_subcategory_E28.3
icd10_diagnostic_code_E28.303,E28.303,卵巢功能衰竭,icd10_category_subcategory_E28.3
icd10_diagnostic_code_E28.800,E28.800,卵巢功能障碍，其他的,icd10_category_subcategory_E28.8
icd10_diagnostic_code_E28.800x002,E28.800x002,卵巢功能亢进,icd10_category_subcategory_E28.8
icd10_diagnostic_code_E28.900,E28.900,卵巢功能障碍,icd10_category_subcategory_E28.9
icd10_diagnostic_code_E29.000,E29.000,睾丸功能亢进,icd10_category_subcategory_E29.0
icd10_diagnostic_code_E29.000x002,E29.000x002,男性性腺功能亢进,icd10_category_subcategory_E29.0
icd10_diagnostic_code_E29.001,E29.001,睾丸激素分泌过多,icd10_category_subcategory_E29.0
icd10_diagnostic_code_E29.002,E29.002,雄激素分泌过多,icd10_category_subcategory_E29.0
icd10_diagnostic_code_E29.100,E29.100,睾丸功能减退症,icd10_category_subcategory_E29.1
icd10_diagnostic_code_E29.100x002,E29.100x002,男性性腺功能低下,icd10_category_subcategory_E29.1
icd10_diagnostic_code_E29.100x004,E29.100x004,睾丸雄激素生物合成障碍,icd10_category_subcategory_E29.1
icd10_diagnostic_code_E29.101,E29.101,原发性睾丸功能减退症,icd10_category_subcategory_E29.1
icd10_diagnostic_code_E29.102,E29.102,继发性睾丸功能减退症,icd10_category_subcategory_E29.1
icd10_diagnostic_code_E29.103,E29.103,幼稚型睾丸,icd10_category_subcategory_E29.1
icd10_diagnostic_code_E29.104,E29.104,高促性腺激素性性腺功能减退症,icd10_category_subcategory_E29.1
icd10_diagnostic_code_E29.105,E29.105,5α-还原酶缺陷症,icd10_category_subcategory_E29.1
icd10_diagnostic_code_E29.106,E29.106,雄激素部分缺乏综合征,icd10_category_subcategory_E29.1
icd10_diagnostic_code_E29.800,E29.800,睾丸功能障碍，其他的,icd10_category_subcategory_E29.8
icd10_diagnostic_code_E29.900,E29.900,睾丸功能障碍,icd10_category_subcategory_E29.9
icd10_diagnostic_code_E30.000,E30.000,青春期延迟,icd10_category_subcategory_E30.0
icd10_diagnostic_code_E30.000x003,E30.000x003,性发育迟缓,icd10_category_subcategory_E30.0
icd10_diagnostic_code_E30.001,E30.001,第二性征发育不全,icd10_category_subcategory_E30.0
icd10_diagnostic_code_E30.002,E30.002,幼稚型子宫,icd10_category_subcategory_E30.0
icd10_diagnostic_code_E30.100,E30.100,性早熟,icd10_category_subcategory_E30.1
icd10_diagnostic_code_E30.100x002,E30.100x002,真性性早熟,icd10_category_subcategory_E30.1
icd10_diagnostic_code_E30.101,E30.101,周围性性早熟,icd10_category_subcategory_E30.1
icd10_diagnostic_code_E30.102,E30.102,早发月经,icd10_category_subcategory_E30.1
icd10_diagnostic_code_E30.103,E30.103,青春期发育过早,icd10_category_subcategory_E30.1
icd10_diagnostic_code_E30.800,E30.800,"青春期疾患,其他的",icd10_category_subcategory_E30.8
icd10_diagnostic_code_E30.801,E30.801,乳腺过早发育,icd10_category_subcategory_E30.8
icd10_diagnostic_code_E30.900,E30.900,青春期疾患,icd10_category_subcategory_E30.9
icd10_diagnostic_code_E31.000,E31.000,自身免疫性多腺体衰竭,icd10_category_subcategory_E31.0
icd10_diagnostic_code_E31.001,E31.001,施密特综合征,icd10_category_subcategory_E31.0
icd10_diagnostic_code_E31.002,E31.002,自身免疫性多内分泌腺病综合征,icd10_category_subcategory_E31.0
icd10_diagnostic_code_E31.100,E31.100,多腺体功能亢进,icd10_category_subcategory_E31.1
icd10_diagnostic_code_E31.800,E31.800,多腺体功能障碍，其他的,icd10_category_subcategory_E31.8
icd10_diagnostic_code_E31.900,E31.900,多腺体功能障碍,icd10_category_subcategory_E31.9
icd10_diagnostic_code_E31.901,E31.901,多发性内分泌腺病,icd10_category_subcategory_E31.9
icd10_diagnostic_code_E32.000,E32.000,持续性胸腺增生,icd10_category_subcategory_E32.0
icd10_diagnostic_code_E32.000x003,E32.000x003,胸腺肥大,icd10_category_subcategory_E32.0
icd10_diagnostic_code_E32.001,E32.001,胸腺增生,icd10_category_subcategory_E32.0
icd10_diagnostic_code_E32.002,E32.002,先天性胸腺肥大,icd10_category_subcategory_E32.0
icd10_diagnostic_code_E32.100,E32.100,胸腺脓肿,icd10_category_subcategory_E32.1
icd10_diagnostic_code_E32.800,E32.800,胸腺病，其他的,icd10_category_subcategory_E32.8
icd10_diagnostic_code_E32.800x001,E32.800x001,胸腺淋巴体质,icd10_category_subcategory_E32.8
icd10_diagnostic_code_E32.800x004,E32.800x004,胸腺咽管瘘,icd10_category_subcategory_E32.8
icd10_diagnostic_code_E32.800x005,E32.800x005,胸腺咽管囊肿,icd10_category_subcategory_E32.8
icd10_diagnostic_code_E32.801,E32.801,胸腺囊肿,icd10_category_subcategory_E32.8
icd10_diagnostic_code_E32.802,E32.802,胸腺萎缩,icd10_category_subcategory_E32.8
icd10_diagnostic_code_E32.900,E32.900,胸腺病,icd10_category_subcategory_E32.9
icd10_diagnostic_code_E34.000,E34.000,类癌瘤综合征,icd10_category_subcategory_E34.0
icd10_diagnostic_code_E34.100,E34.100,肠激素分泌过多，其他的,icd10_category_subcategory_E34.1
icd10_diagnostic_code_E34.200,E34.200,异位激素分泌，不可归类在他处者,icd10_category_subcategory_E34.2
icd10_diagnostic_code_E34.300,E34.300,身材矮小症，不可归类在他处者,icd10_category_subcategory_E34.3
icd10_diagnostic_code_E34.300x002,E34.300x002,侏儒症,icd10_category_subcategory_E34.3
icd10_diagnostic_code_E34.300x003,E34.300x003,体质性身材矮小症,icd10_category_subcategory_E34.3
icd10_diagnostic_code_E34.300x006,E34.300x006,社会心理性矮小症,icd10_category_subcategory_E34.3
icd10_diagnostic_code_E34.301,E34.301,矮小症,icd10_category_subcategory_E34.3
icd10_diagnostic_code_E34.302,E34.302,家族性身材矮小症,icd10_category_subcategory_E34.3
icd10_diagnostic_code_E34.303,E34.303,原基性矮小症,icd10_category_subcategory_E34.3
icd10_diagnostic_code_E34.304,E34.304,生长激素不反应性侏儒症,icd10_category_subcategory_E34.3
icd10_diagnostic_code_E34.305,E34.305,拉伦氏综合征,icd10_category_subcategory_E34.3
icd10_diagnostic_code_E34.400,E34.400,体质性高身材,icd10_category_subcategory_E34.4
icd10_diagnostic_code_E34.500,E34.500,雄激素抵抗综合征,icd10_category_subcategory_E34.5
icd10_diagnostic_code_E34.500x001,E34.500x001,睾丸女性化,icd10_category_subcategory_E34.5
icd10_diagnostic_code_E34.500x002,E34.500x002,男性假两性畸形伴睾丸女性化,icd10_category_subcategory_E34.5
icd10_diagnostic_code_E34.500x005,E34.500x005,男性假两性同体伴雄激素抵抗,icd10_category_subcategory_E34.5
icd10_diagnostic_code_E34.501,E34.501,赖芬斯坦综合征,icd10_category_subcategory_E34.5
icd10_diagnostic_code_E34.800,E34.800,内分泌疾患，其他特指的,icd10_category_subcategory_E34.8
icd10_diagnostic_code_E34.800x005,E34.800x005,坏死性唾液腺组织化生,icd10_category_subcategory_E34.8
icd10_diagnostic_code_E34.800x006,E34.800x006,妖精貌综合征,icd10_category_subcategory_E34.8
icd10_diagnostic_code_E34.801,E34.801,松果体囊肿,icd10_category_subcategory_E34.8
icd10_diagnostic_code_E34.802,E34.802,松果体功能障碍,icd10_category_subcategory_E34.8
icd10_diagnostic_code_E34.803,E34.803,早老症,icd10_category_subcategory_E34.8
icd10_diagnostic_code_E34.804,E34.804,多诺霍综合征,icd10_category_subcategory_E34.8
icd10_diagnostic_code_E34.805,E34.805,松果体区肿物,icd10_category_subcategory_E34.8
icd10_diagnostic_code_E34.900,E34.900,内分泌疾患,icd10_category_subcategory_E34.9
icd10_diagnostic_code_E34.900x003,E34.900x003,激素失调,icd10_category_subcategory_E34.9
icd10_diagnostic_code_E34.901+G73.5*,E34.901+G73.5*,内分泌病性肌病,icd10_category_subcategory_E34.9
icd10_diagnostic_code_E34.902+M82.1*,E34.902+M82.1*,内分泌病性骨质疏松,icd10_category_subcategory_E34.9
icd10_diagnostic_code_E34.903,E34.903,内分泌功能障碍,icd10_category_subcategory_E34.9
icd10_diagnostic_code_E44.000,E44.000,中度蛋白质-能量营养不良,icd10_category_subcategory_E44.0
icd10_diagnostic_code_E44.100,E44.100,轻度蛋白质-能量营养不良,icd10_category_subcategory_E44.1
icd10_diagnostic_code_E40.x00,E40.x00,夸希奥科病［恶性营养不良病］,icd10_category_subcategory_
icd10_diagnostic_code_E41.x00,E41.x00,营养性消瘦,icd10_category_subcategory_
icd10_diagnostic_code_E41.x01,E41.x01,重度营养不良伴消瘦,icd10_category_subcategory_
icd10_diagnostic_code_E42.x00,E42.x00,消瘦性夸希奥科病,icd10_category_subcategory_
icd10_diagnostic_code_E43.x00,E43.x00,重度蛋白质-能量营养不良,icd10_category_subcategory_
icd10_diagnostic_code_E43.x00x001,E43.x00x001,严重营养不良,icd10_category_subcategory_
icd10_diagnostic_code_E43.x00x002,E43.x00x002,营养性水肿,icd10_category_subcategory_
icd10_diagnostic_code_E45.x00,E45.x00,继后于蛋白质-能量营养不良的发育迟缓,icd10_category_subcategory_
icd10_diagnostic_code_E45.x00x003,E45.x00x003,营养不良性身材矮小,icd10_category_subcategory_
icd10_diagnostic_code_E46.x00,E46.x00,蛋白质-能量营养不良,icd10_category_subcategory_
icd10_diagnostic_code_E46.x00x002,E46.x00x002,低蛋白性营养不良,icd10_category_subcategory_
icd10_diagnostic_code_E46.x00x003,E46.x00x003,营养不良,icd10_category_subcategory_
icd10_diagnostic_code_E46.x00x004,E46.x00x004,铜蓝蛋白降低,icd10_category_subcategory_
