id,code,master_code,name,category
nhsa_jbzd_35_1402,"35.1402",True,"胸腔镜下三尖瓣成形术","手术"
nhsa_jbzd_35_2000,"35.2000",True,"心脏瓣膜切开和其他置换术","手术"
nhsa_jbzd_35_2000x001,"35.2000x001",True,"共同动脉干瓣膜修补术","手术"
nhsa_jbzd_35_2000x002,"35.2000x002",True,"三尖瓣切开探查术","手术"
nhsa_jbzd_35_2000x003,"35.2000x003",True,"肺动脉瓣切开探查术","手术"
nhsa_jbzd_35_2100,"35.2100",True,"主动脉瓣切开和其他置换伴有组织移植物","手术"
nhsa_jbzd_35_2100x002,"35.2100x002",True,"自体肺动脉移植术[Ross手术]","手术"
nhsa_jbzd_35_2100x003,"35.2100x003",True,"主动脉瓣生物瓣膜置换伴升主动脉置换术[Wheat's手术]","手术"
nhsa_jbzd_35_2100x004,"35.2100x004",True,"主动脉根部扩大伴主动脉瓣生物瓣膜置换术","手术"
nhsa_jbzd_35_2100x005,"35.2100x005",True,"胸腔镜下主动脉瓣生物瓣膜置换术","手术"
nhsa_jbzd_35_2101,"35.2101",True,"主动脉瓣生物瓣膜置换术","手术"
nhsa_jbzd_35_2200,"35.2200",True,"主动脉瓣切开和其他置换术","手术"
nhsa_jbzd_35_2200x002,"35.2200x002",True,"主动脉根部扩大伴主动脉瓣机械瓣膜置换术","手术"
nhsa_jbzd_35_2200x003,"35.2200x003",True,"主动脉瓣机械瓣膜置换伴升主动脉置换术[Wheat's手术]","手术"
nhsa_jbzd_35_2200x004,"35.2200x004",True,"胸腔镜下主动脉瓣机械瓣膜置换术","手术"
nhsa_jbzd_35_2201,"35.2201",True,"主动脉瓣机械瓣膜置换术","手术"
nhsa_jbzd_35_2300,"35.2300",True,"二尖瓣切开和其他置换术伴有组织移植物","手术"
nhsa_jbzd_35_2300x002,"35.2300x002",True,"二尖瓣生物瓣膜置换术(保留瓣下结构)","手术"
nhsa_jbzd_35_2300x003,"35.2300x003",True,"经心尖二尖瓣生物瓣膜植入术","手术"
nhsa_jbzd_35_2301,"35.2301",True,"二尖瓣生物瓣膜置换术","手术"
nhsa_jbzd_35_2302,"35.2302",True,"胸腔镜下二尖瓣生物瓣置换术","手术"
nhsa_jbzd_35_2400,"35.2400",True,"二尖瓣切开和其他置换术","手术"
nhsa_jbzd_35_2400x002,"35.2400x002",True,"二尖瓣机械瓣膜置换术(保留瓣下结构)","手术"
nhsa_jbzd_35_2400x003,"35.2400x003",True,"共同房室瓣机械瓣置换术","手术"
nhsa_jbzd_35_2401,"35.2401",True,"二尖瓣机械瓣膜置换术","手术"
nhsa_jbzd_35_2402,"35.2402",True,"胸腔镜下二尖瓣机械瓣膜置换术","手术"
nhsa_jbzd_35_2500,"35.2500",True,"肺动脉瓣切开和其他置换术伴有组织移植物","手术"
nhsa_jbzd_35_2501,"35.2501",True,"肺动脉瓣生物瓣膜置换术","手术"
nhsa_jbzd_35_2600,"35.2600",True,"肺动脉瓣切开和其他置换术","手术"
nhsa_jbzd_35_2601,"35.2601",True,"肺动脉瓣机械瓣膜置换术","手术"
nhsa_jbzd_35_2700,"35.2700",True,"三尖瓣切开和其他置换术伴有组织移植物","手术"
nhsa_jbzd_35_2701,"35.2701",True,"三尖瓣生物瓣膜置换术","手术"
nhsa_jbzd_35_2702,"35.2702",True,"胸腔镜下三尖瓣生物瓣膜置换术","手术"
nhsa_jbzd_35_2800,"35.2800",True,"三尖瓣切开和其他置换术","手术"
nhsa_jbzd_35_2801,"35.2801",True,"三尖瓣机械瓣膜置换术","手术"
nhsa_jbzd_35_2802,"35.2802",True,"胸腔镜下三尖瓣机械瓣膜置换术","手术"
nhsa_jbzd_35_3100,"35.3100",True,"乳头肌手术","手术"
nhsa_jbzd_35_3100x001,"35.3100x001",True,"心脏乳头肌切开术","手术"
nhsa_jbzd_35_3101,"35.3101",True,"心脏乳头肌修补术","手术"
nhsa_jbzd_35_3200,"35.3200",True,"腱索手术","手术"
nhsa_jbzd_35_3200x003,"35.3200x003",True,"腱索移植术","手术"
nhsa_jbzd_35_3200x004,"35.3200x004",True,"腱索转移术","手术"
nhsa_jbzd_35_3201,"35.3201",True,"腱索修补术","手术"
nhsa_jbzd_35_3202,"35.3202",True,"腱索切断术","手术"
nhsa_jbzd_35_3300,"35.3300",True,"瓣环成形术","手术"
nhsa_jbzd_35_3300x001,"35.3300x001",True,"二尖瓣瓣环成形术","手术"
nhsa_jbzd_35_3300x002,"35.3300x002",True,"三尖瓣瓣环成形术","手术"
nhsa_jbzd_35_3300x003,"35.3300x003",True,"三尖瓣瓣环折叠术","手术"
nhsa_jbzd_35_3300x004,"35.3300x004",True,"主动脉瓣瓣环成形术","手术"
nhsa_jbzd_35_3400,"35.3400",True,"动脉圆锥切除术","手术"
nhsa_jbzd_35_3400x001,"35.3400x001",True,"右心室动脉圆锥切除术","手术"
nhsa_jbzd_35_3400x003,"35.3400x003",True,"右室流出道疏通术","手术"
nhsa_jbzd_35_3400x004,"35.3400x004",True,"左室流出道疏通术","手术"
nhsa_jbzd_35_3400x005,"35.3400x005",True,"跨肺动脉瓣右室流出道肺动脉补片修补术","手术"
nhsa_jbzd_35_3400x006,"35.3400x006",True,"右室漏斗部病损切除术","手术"
nhsa_jbzd_35_3400x007,"35.3400x007",True,"右室流出道修补术","手术"
nhsa_jbzd_35_3400x008,"35.3400x008",True,"左室流出道修补术","手术"
nhsa_jbzd_35_3500,"35.3500",True,"心肉柱手术","手术"
nhsa_jbzd_35_3500x002,"35.3500x002",True,"主动脉瓣下狭窄切开术","手术"
nhsa_jbzd_35_3500x003,"35.3500x003",True,"二尖瓣下环切除术","手术"
nhsa_jbzd_35_3500x004,"35.3500x004",True,"二尖瓣上环切除术","手术"
nhsa_jbzd_35_3500x005,"35.3500x005",True,"肺动脉瓣上环切除术","手术"
nhsa_jbzd_35_3500x006,"35.3500x006",True,"主动脉瓣上环切除术","手术"
nhsa_jbzd_35_3500x007,"35.3500x007",True,"主动脉瓣下膈膜切除术","手术"
nhsa_jbzd_35_3500x008,"35.3500x008",True,"主动脉瓣下狭窄切除术","手术"
nhsa_jbzd_35_3500x009,"35.3500x009",True,"主动脉瓣瓣上狭窄矫治术","手术"
nhsa_jbzd_35_3500x011,"35.3500x011",True,"改良Konno手术","手术"
nhsa_jbzd_35_3500x012,"35.3500x012",True,"二尖瓣瓣上隔膜切除术","手术"
nhsa_jbzd_35_3501,"35.3501",True,"主动脉瓣膜下环切除术","手术"
nhsa_jbzd_35_3900,"35.3900",True,"心脏瓣膜其他邻近结构的手术","手术"
nhsa_jbzd_35_3900x002,"35.3900x002",True,"经皮主动脉窦瘤封堵术","介入治疗"
nhsa_jbzd_35_3901,"35.3901",True,"主动脉窦修补术","手术"
nhsa_jbzd_35_4100,"35.4100",True,"已存在的房间隔缺损扩大术","手术"
nhsa_jbzd_35_4100x001,"35.4100x001",True,"房间隔缺损扩大术","手术"
nhsa_jbzd_35_4100x002,"35.4100x002",True,"卵圆孔缺损扩大术","手术"
nhsa_jbzd_35_4100x003,"35.4100x003",True,"房间隔造口术","手术"
nhsa_jbzd_35_4200,"35.4200",True,"建造心脏间隔缺损","手术"
nhsa_jbzd_35_4200x002,"35.4200x002",True,"房间隔开窗术","手术"
nhsa_jbzd_35_4200x003,"35.4200x003",True,"经皮房间隔造口术","介入治疗"
nhsa_jbzd_35_4200x005,"35.4200x005",True,"室间隔开窗术","手术"
nhsa_jbzd_35_4200x006,"35.4200x006",True,"室间隔缺损扩大术","手术"
nhsa_jbzd_35_4200x007,"35.4200x007",True,"卵圆孔开窗术","手术"
nhsa_jbzd_35_4200x008,"35.4200x008",True,"房间隔穿刺术","手术"
nhsa_jbzd_35_4200x009,"35.4200x009",True,"经皮室间隔完整的肺动脉闭锁射频打孔及球囊扩张成形术","手术"
nhsa_jbzd_35_4201,"35.4201",True,"布莱洛克-汉隆手术","手术"
nhsa_jbzd_35_5000,"35.5000",True,"心脏间隔缺损的假体修补术","手术"
nhsa_jbzd_35_5100,"35.5100",True,"心房间隔缺损的假体修补术，切开法","手术"
nhsa_jbzd_35_5100x001,"35.5100x001",True,"房间隔缺损人造补片修补术","手术"
nhsa_jbzd_35_5100x002,"35.5100x002",True,"经胸房间隔缺损闭式封堵术","手术"
nhsa_jbzd_35_5100x003,"35.5100x003",True,"卵圆孔未闭人造补片修补术","手术"
nhsa_jbzd_35_5100x004,"35.5100x004",True,"胸腔镜下房间隔缺损人造补片修补术","手术"
nhsa_jbzd_35_5100x005,"35.5100x005",True,"经胸卵圆孔未闭闭式封堵术","介入治疗"
nhsa_jbzd_35_5101,"35.5101",True,"卵圆孔未闭假体修补术","手术"
nhsa_jbzd_35_5200,"35.5200",True,"心房间隔缺损假体修补术，闭合法","手术"
nhsa_jbzd_35_5200x001,"35.5200x001",True,"经皮房间隔缺损封堵术","介入治疗"
nhsa_jbzd_35_5200x002,"35.5200x002",True,"经皮卵圆孔未闭封堵术","介入治疗"
nhsa_jbzd_35_5201,"35.5201",True,"房间隔缺损闭式封堵术","介入治疗"
nhsa_jbzd_35_5300,"35.5300",True,"心室间隔缺损假体修补术，切开法","手术"
nhsa_jbzd_35_5300x001,"35.5300x001",True,"室间隔缺损人造补片修补术","手术"
nhsa_jbzd_35_5300x003,"35.5300x003",True,"经胸室间隔缺损闭式封堵术","手术"
nhsa_jbzd_35_5300x004,"35.5300x004",True,"经胸室间隔缺损人造补片修补术","手术"
nhsa_jbzd_35_5301,"35.5301",True,"室间隔缺损假体修补术","手术"
nhsa_jbzd_35_5400,"35.5400",True,"心内膜垫缺损假体修补术","手术"
nhsa_jbzd_35_5400x003,"35.5400x003",True,"心内膜垫缺损人造补片矫治术","手术"
nhsa_jbzd_35_5400x004,"35.5400x004",True,"部分型心内膜垫缺损人造补片矫治术","手术"
nhsa_jbzd_35_5400x005,"35.5400x005",True,"房室通道人造补片修补术","手术"
nhsa_jbzd_35_5400x006,"35.5400x006",True,"完全型心内膜垫缺损人造补片矫治术","手术"
nhsa_jbzd_35_5500,"35.5500",True,"假体心室间隔修补术，闭合法","手术"
nhsa_jbzd_35_5500x001,"35.5500x001",True,"经皮室间隔缺损封堵术","介入治疗"
nhsa_jbzd_35_6000,"35.6000",True,"心脏间隔缺损修补术，用组织移植物","手术"
nhsa_jbzd_35_6100,"35.6100",True,"用组织移植物的心房间隔缺损修补术","手术"
nhsa_jbzd_35_6100x001,"35.6100x001",True,"胸腔镜下房间隔缺损组织补片修补术","手术"
nhsa_jbzd_35_6101,"35.6101",True,"房间隔缺损组织补片修补术","手术"
nhsa_jbzd_35_6102,"35.6102",True,"卵圆孔未闭组织补片修补术","手术"
nhsa_jbzd_35_6200,"35.6200",True,"用组织移植物的心室间隔缺损修补术","手术"
nhsa_jbzd_35_6201,"35.6201",True,"室间隔缺损组织补片修补术","手术"
nhsa_jbzd_35_6300,"35.6300",True,"用组织移植物的心内膜垫缺损修补术","手术"
nhsa_jbzd_35_6300x002,"35.6300x002",True,"心内膜垫缺损组织补片矫治术","手术"
nhsa_jbzd_35_6300x003,"35.6300x003",True,"部分型心内膜垫缺损组织补片矫治术","手术"
nhsa_jbzd_35_6300x004,"35.6300x004",True,"完全型心内膜垫缺损组织补片矫治术","手术"
nhsa_jbzd_35_6300x005,"35.6300x005",True,"移行型心内膜垫缺损组织补片矫治术","手术"
nhsa_jbzd_35_7000,"35.7000",True,"心脏间隔缺损的其他和未特指的修补术","手术"
nhsa_jbzd_35_7100,"35.7100",True,"心房间隔缺损的其他和未特指的修补术","手术"
nhsa_jbzd_35_7100x002,"35.7100x002",True,"卵圆孔未闭修补术","手术"
nhsa_jbzd_35_7100x003,"35.7100x003",True,"房间隔部分闭合术","手术"
nhsa_jbzd_35_7100x004,"35.7100x004",True,"房间隔开窗闭合术","手术"
nhsa_jbzd_35_7100x005,"35.7100x005",True,"房间隔膨出瘤修补术","手术"
nhsa_jbzd_35_7100x007,"35.7100x007",True,"人工房间隔再造术","手术"
nhsa_jbzd_35_7100x008,"35.7100x008",True,"单心房矫治术","手术"
nhsa_jbzd_35_7100x009,"35.7100x009",True,"房间隔缺损修补术","手术"
nhsa_jbzd_35_7100x010,"35.7100x010",True,"胸腔镜下卵圆孔未闭修补术","手术"
nhsa_jbzd_35_7101,"35.7101",True,"胸腔镜下房间隔缺损修补术","手术"
nhsa_jbzd_35_7200,"35.7200",True,"心室间隔缺损的其他和未特指的修补术","手术"
nhsa_jbzd_35_7200x001,"35.7200x001",True,"室间隔缺损修补术","手术"
nhsa_jbzd_35_7200x002,"35.7200x002",True,"多发室间隔缺损修补术","手术"
nhsa_jbzd_35_7200x003,"35.7200x003",True,"经胸室间隔缺损修补术","手术"
nhsa_jbzd_35_7201,"35.7201",True,"胸腔镜下室间隔缺损修补术","手术"
nhsa_jbzd_35_7300,"35.7300",True,"心内膜垫缺损的其他和未特指的修补术","手术"
nhsa_jbzd_35_7300x002,"35.7300x002",True,"心内膜垫缺损矫治术","手术"
nhsa_jbzd_35_7300x003,"35.7300x003",True,"右房右室异常通道修补术","手术"
nhsa_jbzd_35_7300x004,"35.7300x004",True,"部分型心内膜垫缺损矫治术","手术"
nhsa_jbzd_35_7300x005,"35.7300x005",True,"房室通道修补术","手术"
nhsa_jbzd_35_7300x006,"35.7300x006",True,"完全型心内膜垫缺损矫治术","手术"
nhsa_jbzd_35_7300x007,"35.7300x007",True,"移行型心内膜垫缺损矫治术","手术"
nhsa_jbzd_35_7301,"35.7301",True,"胸腔镜下心内膜垫缺损修补术","手术"
nhsa_jbzd_35_8100,"35.8100",True,"法洛四联症全部修补术","手术"
nhsa_jbzd_35_8100x001,"35.8100x001",True,"法乐氏四联症根治术","手术"
nhsa_jbzd_35_8100x002,"35.8100x002",True,"法乐氏三联症根治术","手术"
nhsa_jbzd_35_8100x003,"35.8100x003",True,"法乐氏三联症矫治术","手术"
nhsa_jbzd_35_8100x004,"35.8100x004",True,"法乐氏五联症根治术","手术"
nhsa_jbzd_35_8100x005,"35.8100x005",True,"右室流出道补片修补术","手术"
nhsa_jbzd_35_8100x006,"35.8100x006",True,"左室流出道补片修补术","手术"
nhsa_jbzd_35_8200,"35.8200",True,"全部异常肺静脉连接的修补术","手术"
nhsa_jbzd_35_8200x006,"35.8200x006",True,"部分型肺静脉畸形引流矫治术","手术"
nhsa_jbzd_35_8200x008,"35.8200x008",True,"胸腔镜下肺静脉畸形引流矫治术","手术"
nhsa_jbzd_35_8200x009,"35.8200x009",True,"左心房-肺静脉干吻合术","手术"
nhsa_jbzd_35_8200x010,"35.8200x010",True,"部分型肺静脉畸形引流心内直视修复术","手术"
nhsa_jbzd_35_8200x011,"35.8200x011",True,"混合型肺静脉畸形引流心内直视修复术","手术"
nhsa_jbzd_35_8200x012,"35.8200x012",True,"完全型肺静脉畸形引流心内直视修复术","手术"
nhsa_jbzd_35_8200x013,"35.8200x013",True,"改良warden手术","手术"
nhsa_jbzd_35_8201,"35.8201",True,"完全肺静脉异位引流矫正术","手术"
nhsa_jbzd_35_8300,"35.8300",True,"动脉干全部修补术","手术"
nhsa_jbzd_35_8300x004,"35.8300x004",True,"肺动脉干全部矫正术","手术"
nhsa_jbzd_35_8300x005,"35.8300x005",True,"永存动脉干修补术","手术"
nhsa_jbzd_35_8300x006,"35.8300x006",True,"经皮主动脉肺动脉窗封堵术","介入治疗"
nhsa_jbzd_35_8301,"35.8301",True,"肺动脉干全部修补术","手术"
nhsa_jbzd_35_8302,"35.8302",True,"肺动脉干全部矫正术伴室间隔缺损假体修补术","手术"
nhsa_jbzd_35_8303,"35.8303",True,"肺动脉干全部修补术伴右室代替肺动脉供血建造术","手术"
nhsa_jbzd_35_8304,"35.8304",True,"主动脉-肺动脉间隔缺损修补术","手术"
nhsa_jbzd_35_8305,"35.8305",True,"肺动脉干加宽术","手术"
nhsa_jbzd_35_8307,"35.8307",True,"完全动脉干矫正术","手术"
nhsa_jbzd_35_8308,"35.8308",True,"完全动脉干矫正伴室间隔缺损假体置入术","手术"
nhsa_jbzd_35_8309,"35.8309",True,"共同动脉干矫正术","手术"
nhsa_jbzd_35_8400,"35.8400",True,"大血管移位的全部矫正术","手术"
nhsa_jbzd_35_8400x001,"35.8400x001",True,"大血管转位矫正术","手术"
nhsa_jbzd_35_8400x002,"35.8400x002",True,"Nikaidoh手术","手术"
nhsa_jbzd_35_8400x003,"35.8400x003",True,"双动脉根部调转术","手术"
nhsa_jbzd_35_9100,"35.9100",True,"心房内静脉回流转位术","手术"
nhsa_jbzd_35_9101,"35.9101",True,"马斯塔德手术","手术"
nhsa_jbzd_35_9102,"35.9102",True,"心房内调转术","手术"
nhsa_jbzd_35_9200,"35.9200",True,"建立右心室和肺动脉通道","手术"
nhsa_jbzd_35_9200x001,"35.9200x001",True,"右心室-肺动脉分流术[Rastelli手术]","手术"
nhsa_jbzd_35_9200x004,"35.9200x004",True,"单源化手术","手术"
nhsa_jbzd_35_9200x005,"35.9200x005",True,"右室双出口矫治术","手术"
nhsa_jbzd_35_9201,"35.9201",True,"拉斯特里氏手术","手术"
nhsa_jbzd_35_9202,"35.9202",True,"REV手术","手术"
nhsa_jbzd_35_9300,"35.9300",True,"建立左心室和主动脉间通道","手术"
nhsa_jbzd_35_9300x002,"35.9300x002",True,"心室内隧道修补术","手术"
nhsa_jbzd_35_9300x003,"35.9300x003",True,"左心室-主动脉隧道修补术","手术"
nhsa_jbzd_35_9300x004,"35.9300x004",True,"一个半心室矫治术","手术"
nhsa_jbzd_35_9300x005,"35.9300x005",True,"Damus-Kaye-Stansel手术","手术"
nhsa_jbzd_35_9301,"35.9301",True,"左心室双出口直视修复术","手术"
nhsa_jbzd_35_9302,"35.9302",True,"左心室尖-主动脉分流术","手术"
nhsa_jbzd_35_9400,"35.9400",True,"建立心房和肺动脉间通道","手术"
nhsa_jbzd_35_9400x003,"35.9400x003",True,"右心耳-肺动脉不带瓣管道吻合术","手术"
nhsa_jbzd_35_9400x004,"35.9400x004",True,"右心耳-肺动脉带瓣管道吻合术","手术"
nhsa_jbzd_35_9400x005,"35.9400x005",True,"右心耳-肺动脉直接吻合术","手术"
nhsa_jbzd_35_9400x006,"35.9400x006",True,"半方坦手术[半Fontan手术]","手术"
nhsa_jbzd_35_9401,"35.9401",True,"方坦手术","手术"
nhsa_jbzd_35_9402,"35.9402",True,"改良方坦手术","手术"
nhsa_jbzd_35_9500,"35.9500",True,"心脏矫正性操作的修复术","手术"
nhsa_jbzd_35_9500x001,"35.9500x001",True,"人造心脏瓣膜重新缝合术","手术"
nhsa_jbzd_35_9500x002,"35.9500x002",True,"室间隔术后修复术","手术"
nhsa_jbzd_35_9500x003,"35.9500x003",True,"主动脉瓣瓣周漏修补术","手术"
nhsa_jbzd_35_9500x004,"35.9500x004",True,"二尖瓣瓣周漏修补术","手术"
nhsa_jbzd_35_9500x005,"35.9500x005",True,"三尖瓣瓣周漏修补术","手术"
