id,name,nhsa_consumables_categ_id/id,common_name,material,specifications,enterprise
nhsa_consumables_C0103110150000312308,C0103110150000312308,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,江苏格里特医疗科技有限公司
nhsa_consumables_C0103110150000312316,C0103110150000312316,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,广东省天佑医疗器械科技发展有限公司
nhsa_consumables_C0103110150000312473,C0103110150000312473,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,安徽航天生物科技股份有限公司
nhsa_consumables_C0103110150000313035,C0103110150000313035,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,威海威博医疗科技有限公司
nhsa_consumables_C0103110150000313792,C0103110150000313792,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,海南维力医疗科技开发有限公司
nhsa_consumables_C0103110150000314419,C0103110150000314419,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,江西汉普医疗科技有限公司
nhsa_consumables_C0103110150000315753,C0103110150000315753,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,新光维医疗科技（苏州）股份有限公司
nhsa_consumables_C0103110150000316108,C0103110150000316108,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,苏州瑞卓源医学科技有限公司
nhsa_consumables_C0103110150000316161,C0103110150000316161,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,厦门市领汇医疗科技有限公司
nhsa_consumables_C0103110150000316542,C0103110150000316542,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,深圳市世格赛思医疗科技有限公司
nhsa_consumables_C0103110150000316976,C0103110150000316976,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,湖南华林凯医疗科技有限公司
nhsa_consumables_C0103110150000317002,C0103110150000317002,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,湖南省华芯医疗器械有限公司
nhsa_consumables_C0103110150000317117,C0103110150000317117,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,湖南科医智投生物科技有限公司
nhsa_consumables_C0103110150000317171,C0103110150000317171,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,湖南微脉通医疗科技有限公司
nhsa_consumables_C0103110150000317320,C0103110150000317320,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,邦美泰医疗科技（广东）有限公司
nhsa_consumables_C0103110150000317333,C0103110150000317333,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,上海诺英医疗器械有限公司
nhsa_consumables_C0103110150000317584,C0103110150000317584,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,四川普瑞顺祥医疗器械有限公司
nhsa_consumables_C0103110150000317881,C0103110150000317881,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,中科惠康生物科技成都有限公司
nhsa_consumables_C0103110150000318985,C0103110150000318985,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,湖南英术生命科技有限公司
nhsa_consumables_C0103110150000319326,C0103110150000319326,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,四川扬子江医疗器械有限公司
nhsa_consumables_C0103110150000319335,C0103110150000319335,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,湖南科迈森医疗科技有限公司
nhsa_consumables_C0103110150000319601,C0103110150000319601,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,湖南唯德康医疗科技有限公司
nhsa_consumables_C0103110150000320010,C0103110150000320010,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,柏林医学（安阳）医疗设备有限公司
nhsa_consumables_C0103110150000320362,C0103110150000320362,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,安胜医疗科技（深圳）有限公司
nhsa_consumables_C0103110150000320987,C0103110150000320987,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,河南省豫北医疗科技有限公司
nhsa_consumables_C0103110150000321383,C0103110150000321383,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,广东斐尔医疗科技有限公司
nhsa_consumables_C0103110150000400972,C0103110150000400972,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,济南凯特工贸有限公司
nhsa_consumables_C0103110150000401295,C0103110150000401295,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,深圳市康医博科技发展有限公司
nhsa_consumables_C0103110150000401682,C0103110150000401682,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,广州维力医疗器械股份有限公司
nhsa_consumables_C0103110150000402462,C0103110150000402462,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,北京捷立德口腔医疗设备有限公司
nhsa_consumables_C0103110150000402575,C0103110150000402575,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,厦门鑫康顺医疗科技有限公司
nhsa_consumables_C0103110150000402729,C0103110150000402729,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,海盐康源医疗器械有限公司
nhsa_consumables_C0103110150000403089,C0103110150000403089,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,库克（中国）医疗贸易有限公司
nhsa_consumables_C0103110150000404220,C0103110150000404220,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,东莞市正生瑞生物医学科技有限公司
nhsa_consumables_C0103110150000404566,C0103110150000404566,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,深圳库珀医疗股份有限公司
nhsa_consumables_C0103110150000404655,C0103110150000404655,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,济南中康顺医疗器械有限公司
nhsa_consumables_C0103110150000406718,C0103110150000406718,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,杭州浙新医疗器械有限公司
nhsa_consumables_C0103110150000406800,C0103110150000406800,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,百合医疗科技（武汉）有限公司
nhsa_consumables_C0103110150000407760,C0103110150000407760,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,江苏耀华医疗器械科技有限公司
nhsa_consumables_C0103110150000408367,C0103110150000408367,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,宜春善德科技有限公司
nhsa_consumables_C0103110150000409584,C0103110150000409584,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,郑州康佰甲科技有限公司
nhsa_consumables_C0103110150000410495,C0103110150000410495,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,深圳市益心达医学新技术有限公司
nhsa_consumables_C0103110150000410872,C0103110150000410872,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,上海英诺伟医疗器械股份有限公司
nhsa_consumables_C0103110150000411081,C0103110150000411081,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,荆州市益海科技有限公司
nhsa_consumables_C0103110150000411845,C0103110150000411845,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,深圳泰睿仕医疗科技有限公司
nhsa_consumables_C0103110150000412037,C0103110150000412037,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,浙江医高医疗科技有限公司
nhsa_consumables_C0103110150000412316,C0103110150000412316,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,广东省天佑医疗器械科技发展有限公司
nhsa_consumables_C0103110150000412330,C0103110150000412330,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,江西医为特科技有限公司
nhsa_consumables_C0103110150000413792,C0103110150000413792,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,海南维力医疗科技开发有限公司
nhsa_consumables_C0103110150000416542,C0103110150000416542,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,深圳市世格赛思医疗科技有限公司
nhsa_consumables_C0103110150000417413,C0103110150000417413,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,上海璞跃医疗器械有限公司
nhsa_consumables_C0103110150000420010,C0103110150000420010,nhsa_consumables_category_C010311,015-鞘管,00-不区分,004-输尿管/不可撕开鞘/双腔,柏林医学（安阳）医疗设备有限公司
nhsa_consumables_C0103110150000500972,C0103110150000500972,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,济南凯特工贸有限公司
nhsa_consumables_C0103110150000501295,C0103110150000501295,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,深圳市康医博科技发展有限公司
nhsa_consumables_C0103110150000502575,C0103110150000502575,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,厦门鑫康顺医疗科技有限公司
nhsa_consumables_C0103110150000503479,C0103110150000503479,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,库利艾特国际贸易（大连）有限公司
nhsa_consumables_C0103110150000504566,C0103110150000504566,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,深圳库珀医疗股份有限公司
nhsa_consumables_C0103110150000504655,C0103110150000504655,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,济南中康顺医疗器械有限公司
nhsa_consumables_C0103110150000505459,C0103110150000505459,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,河南健和实业有限公司
nhsa_consumables_C0103110150000507655,C0103110150000507655,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,湖南瑞邦医疗科技发展有限公司
nhsa_consumables_C0103110150000507760,C0103110150000507760,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,江苏耀华医疗器械科技有限公司
nhsa_consumables_C0103110150000507812,C0103110150000507812,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,苏州新区华盛医疗器械有限公司
nhsa_consumables_C0103110150000508367,C0103110150000508367,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,宜春善德科技有限公司
nhsa_consumables_C0103110150000509154,C0103110150000509154,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,莱凯医疗器械（北京）有限公司
nhsa_consumables_C0103110150000509161,C0103110150000509161,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,张家港市欧凯医疗器械有限公司
nhsa_consumables_C0103110150000509479,C0103110150000509479,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,佛山特种医用导管有限责任公司
nhsa_consumables_C0103110150000512037,C0103110150000512037,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,浙江医高医疗科技有限公司
nhsa_consumables_C0103110150000512308,C0103110150000512308,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,江苏格里特医疗科技有限公司
nhsa_consumables_C0103110150000512316,C0103110150000512316,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,广东省天佑医疗器械科技发展有限公司
nhsa_consumables_C0103110150000516542,C0103110150000516542,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,深圳市世格赛思医疗科技有限公司
nhsa_consumables_C0103110150000517584,C0103110150000517584,nhsa_consumables_category_C010311,015-鞘管,00-不区分,005-肾/可撕开鞘/单腔,四川普瑞顺祥医疗器械有限公司
nhsa_consumables_C0103110150000601295,C0103110150000601295,nhsa_consumables_category_C010311,015-鞘管,00-不区分,006-肾/可撕开鞘/双腔,深圳市康医博科技发展有限公司
nhsa_consumables_C0103110150000604566,C0103110150000604566,nhsa_consumables_category_C010311,015-鞘管,00-不区分,006-肾/可撕开鞘/双腔,深圳库珀医疗股份有限公司
nhsa_consumables_C0103110150000607760,C0103110150000607760,nhsa_consumables_category_C010311,015-鞘管,00-不区分,006-肾/可撕开鞘/双腔,江苏耀华医疗器械科技有限公司
nhsa_consumables_C0103110150000608367,C0103110150000608367,nhsa_consumables_category_C010311,015-鞘管,00-不区分,006-肾/可撕开鞘/双腔,宜春善德科技有限公司
nhsa_consumables_C0103110150000612316,C0103110150000612316,nhsa_consumables_category_C010311,015-鞘管,00-不区分,006-肾/可撕开鞘/双腔,广东省天佑医疗器械科技发展有限公司
nhsa_consumables_C0103110150000701295,C0103110150000701295,nhsa_consumables_category_C010311,015-鞘管,00-不区分,007-肾/不可撕开鞘/单腔,深圳市康医博科技发展有限公司
nhsa_consumables_C0103110150000707655,C0103110150000707655,nhsa_consumables_category_C010311,015-鞘管,00-不区分,007-肾/不可撕开鞘/单腔,湖南瑞邦医疗科技发展有限公司
