id,name,ref,company_type,category_id/id
enterprise_06295,爱博诺德（苏州）医疗器械有限公司,06295,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06299,莱博泰克（大连）科技有限公司,06299,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06301,杭州卓脉医疗科技有限公司,06301,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06302,南京五顷医疗器械有限公司,06302,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06303,深圳市安普康科技有限公司,06303,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06306,岳冠义齿（山东）有限公司,06306,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06309,丽声助听器（福州）有限公司,06309,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06310,深圳市奥笛声学科技有限公司,06310,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06313,泰州市康牌医疗器械厂,06313,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06314,杭州好克光电仪器有限公司,06314,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06315,华外医疗器械（上海）有限公司,06315,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06317,上海盛菲实业有限公司,06317,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06318,佛山市南海奥利华医疗器械有限公司,06318,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06319,扬中美迪硅胶医用制品有限公司,06319,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06322,上海三和医疗器械有限公司,06322,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06323,江苏米沙瓦医疗用品有限公司,06323,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06324,重庆登峰义齿制作有限责任公司,06324,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06327,杭州索德医疗设备有限公司,06327,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06328,北京杰西慧中科技股份有限公司,06328,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06330,泰州市博威医疗用品有限公司,06330,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06331,湖南省健缘医疗科技有限公司,06331,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06332,诺信医学科技（山东）有限公司,06332,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06333,杭州锐健马斯汀医疗器材有限公司,06333,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06335,广州佳林医疗用品制造有限公司,06335,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06339,徐州市金纬医疗电子设备有限公司,06339,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06341,江苏康策生物科技有限公司,06341,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06343,南昌市通达医疗器械有限公司,06343,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06345,河南立科达医疗用品科技有限公司,06345,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06346,深圳新致美精密齿研有限公司,06346,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06347,常州艾斯曼医疗器械有限公司,06347,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06348,南昌振丰医疗器械有限公司,06348,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06349,武汉美域创客医疗器械中心,06349,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06351,泰尔茂医疗产品（杭州）有限公司,06351,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06352,江苏通达医疗器械有限公司,06352,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06354,上海杰达齿科制作有限公司,06354,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06355,南京森盛医疗设备有限公司,06355,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06356,江苏康健华医疗用品有限公司,06356,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06357,天津英若华科技有限公司,06357,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06358,徐州市美诺德义齿有限公司,06358,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06359,南京双威生物医学科技有限公司,06359,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06362,富甲源医疗器械（惠州）有限公司,06362,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06363,邦士医疗科技股份有限公司,06363,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06367,临漳县新兴卫生医疗材料厂,06367,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06369,南昌市惠临医疗器械有限公司,06369,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06374,广东泓志生物科技有限公司,06374,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06379,上海博玛医疗科技有限公司,06379,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06383,牡丹江海利齿业有限公司,06383,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06387,常州卫宁医疗科技有限公司,06387,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06388,上海三友医疗器械股份有限公司,06388,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06389,河北康宁医疗器械有限公司,06389,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06392,广东省医疗器械研究所,06392,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06393,南京神奇科技开发有限公司,06393,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06395,连云港创之亿医疗器械有限公司,06395,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06396,常州普邦医疗设备有限公司,06396,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06397,南京福中医疗高科有限公司,06397,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06398,通化海恩达高科技股份有限公司,06398,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06402,南京荣岩医疗器械有限公司,06402,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06403,南京亿高医疗科技股份有限公司,06403,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06404,珠海市索利达医疗器械有限公司,06404,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06405,河南中象医疗保健器械有限公司,06405,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06406,江苏汇诚医疗科技有限公司,06406,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06408,青岛凯华医疗科技中心,06408,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06409,苏州天一针灸器械有限公司,06409,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06410,常州华森医疗器械股份有限公司,06410,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06411,武汉兴嘉业堂医疗科技发展有限公司,06411,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06412,上海科进医疗科技有限公司,06412,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06413,北京茜尔佳生物技术有限公司,06413,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06415,江苏美佳康生物科技有限公司,06415,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06419,北京威高亚华人工关节开发有限公司,06419,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06420,江西侨明医疗器械有限公司,06420,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06427,天津市兴通医疗器械有限公司,06427,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06428,玉溪市惟佳口腔义齿制作中心,06428,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06429,中山高荣电子科技有限公司,06429,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06430,山东创新医疗器械科技有限公司,06430,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06432,合肥天帆医药科技有限公司,06432,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06433,璈家医药商贸（上海）有限公司,06433,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06434,扬州信达医疗科技发展有限公司,06434,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06435,淮阴医疗器械有限公司,06435,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06441,佛山市启洋医疗器材有限公司,06441,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06443,深圳德佳智联科技有限公司,06443,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06444,惠州市鸿鑫达义齿制作有限公司,06444,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06445,哈尔滨丁香医疗器械有限公司,06445,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06446,卡尔史托斯内窥镜（上海）有限公司,06446,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06448,苏州市华伦医疗用品有限公司,06448,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06452,无锡市神康医疗器械设备有限公司,06452,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06454,深圳市元和电子材料有限公司,06454,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06455,佛山市南海凤华医疗器械有限公司,06455,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06456,江苏汇锦然医疗器械有限公司,06456,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06459,合肥六禾义齿有限公司,06459,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06460,韶关市新博美义齿技术开发有限公司,06460,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06461,泉州市博骏成功陶齿有限公司,06461,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06462,陕西邦盛医疗器材有限责任公司,06462,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06464,苏州安迈医疗器械有限公司,06464,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06468,沈阳东亚医疗研究所有限公司,06468,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06471,上海昕健医疗技术有限公司,06471,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06472,北京恒齿博乐科技有限公司,06472,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06474,浙江拱东医疗器械股份有限公司,06474,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06475,楷腾医疗设备（中国）有限公司,06475,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06476,北京泰克莱恩医疗科技有限公司,06476,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06478,普多邦兴达（天津）医疗科技有限公司,06478,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06479,深圳市威兰丹特牙科器械技术有限公司,06479,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06480,佛山市南海区里水爵冠义齿有限公司,06480,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06482,南昌市中申医疗器械有限公司,06482,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06483,南京道大药业有限公司,06483,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06485,江门市康之源医疗设备科技有限公司,06485,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06486,重庆帕西嘉生物科技有限公司,06486,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_06487,湖南锭远医疗器械有限公司,06487,机构,nhsa_consumables.res_partner_category_manufacturer
